date,count,total_count,ratio
"2011-06-14","4","2828","0.0014144271570014145"
"2011-06-15","7","3365","0.0020802377414561664"
"2011-06-16","4","5603","0.0007139032661074424"
"2011-06-17","7","5002","0.0013994402239104358"
"2011-06-18","2","2954","0.0006770480704129993"
"2011-06-19","4","2822","0.001417434443656981"
"2011-06-20","2","4596","0.0004351610095735422"
"2011-06-21","3","4881","0.0006146281499692685"
"2011-06-22","5","5003","0.0009994003597841295"
"2011-06-23","1","5130","0.0001949317738791423"
"2011-06-24","3","5035","0.0005958291956305859"
"2011-06-25","0","3070","0"
"2011-06-26","1","2808","0.00035612535612535614"
"2011-06-27","4","4712","0.0008488964346349745"
"2011-06-28","0","4812","0"
"2011-06-29","3","5048","0.0005942947702060222"
"2011-06-30","4","4983","0.0008027292795504716"
"2011-07-01","1","4769","0.00020968756552736424"
"2011-07-02","0","2841","0"
"2011-07-03","2","2685","0.0007448789571694599"
"2011-07-04","2","2787","0.0007176175098672408"
"2011-07-05","2","4273","0.000468055230517201"
"2011-07-06","4","4987","0.0008020854220974534"
"2011-07-07","6","4798","0.0012505210504376823"
"2011-07-08","7","4744","0.001475548060708263"
"2011-07-09","1","2916","0.0003429355281207133"
"2011-07-10","1","2832","0.00035310734463276836"
"2011-07-11","0","4460","0"
"2011-07-12","1","4618","0.00021654395842355997"
"2011-07-13","3","4814","0.0006231823847112588"
"2011-07-14","5","4776","0.0010469011725293131"
"2011-07-15","2","4905","0.00040774719673802244"
"2011-07-16","3","2760","0.0010869565217391304"
"2011-07-17","0","2209","0"
"2011-07-18","1","3306","0.00030248033877797946"
"2011-07-19","5","4819","0.0010375596596804316"
"2011-07-20","3","4905","0.0006116207951070336"
"2011-07-21","1","5007","0.00019972039145196724"
"2011-07-22","1","4654","0.00021486892995272884"
"2011-07-23","2","2848","0.0007022471910112359"
"2011-07-24","0","2769","0"
"2011-07-25","2","4474","0.0004470272686633885"
"2011-07-26","2","4886","0.00040933278755628325"
"2011-07-27","5","4925","0.0010152284263959391"
"2011-07-28","5","5120","0.0009765625"
"2011-07-29","4","4883","0.0008191685439279131"
"2011-07-30","0","2894","0"
"2011-07-31","2","2630","0.0007604562737642585"
"2011-08-01","1","4592","0.00021777003484320557"
"2011-08-02","1","4590","0.00021786492374727668"
"2011-08-03","3","4682","0.0006407518154634772"
"2011-08-04","3","4914","0.0006105006105006105"
"2011-08-05","3","4723","0.0006351894982002964"
"2011-08-06","1","2903","0.0003444712366517396"
"2011-08-07","3","2718","0.0011037527593818985"
"2011-08-08","4","4583","0.0008727907484180668"
"2011-08-09","4","4723","0.0008469193309337286"
"2011-08-10","5","4673","0.0010699764605178687"
"2011-08-11","3","4941","0.0006071645415907711"
"2011-08-12","1","4673","0.00021399529210357372"
"2011-08-13","6","2956","0.0020297699594046007"
"2011-08-14","0","2755","0"
"2011-08-15","7","4538","0.0015425297487880124"
"2011-08-16","4","4618","0.0008661758336942399"
"2011-08-17","3","4709","0.0006370779358674878"
"2011-08-18","4","4524","0.0008841732979664014"
"2011-08-19","6","4439","0.0013516557783284523"
"2011-08-20","3","2546","0.001178318931657502"
"2011-08-21","1","2459","0.00040666937779585197"
"2011-08-22","2","3986","0.0005017561465127947"
"2011-08-23","2","4274","0.0004679457182966776"
"2011-08-24","4","4503","0.0008882966910948257"
"2011-08-25","3","4845","0.0006191950464396285"
"2011-08-26","3","4283","0.0007004436142890498"
"2011-08-27","3","2645","0.0011342155009451795"
"2011-08-28","0","2513","0"
"2011-08-29","3","4066","0.0007378258730939498"
"2011-08-30","3","4395","0.0006825938566552901"
"2011-08-31","4","4464","0.0008960573476702509"
"2011-09-01","6","4502","0.0013327410039982231"
"2011-09-02","0","4608","0"
"2011-09-03","2","2627","0.0007613247049866769"
"2011-09-04","0","2530","0"
"2011-09-05","1","2939","0.0003402517863218782"
"2011-09-06","2","4017","0.0004978839930296241"
"2011-09-07","2","4760","0.0004201680672268908"
"2011-09-08","1","4863","0.00020563438206868187"
"2011-09-09","2","4780","0.00041841004184100416"
"2011-09-10","1","2801","0.0003570153516601214"
"2011-09-11","1","2824","0.0003541076487252125"
"2011-09-12","13","4464","0.0029121863799283156"
"2011-09-13","6","4848","0.0012376237623762376"
"2011-09-14","3","4748","0.0006318449873631002"
"2011-09-15","1","4751","0.00021048200378867606"
"2011-09-16","2","4801","0.00041657987919183504"
"2011-09-17","1","2764","0.000361794500723589"
"2011-09-18","5","2814","0.0017768301350390902"
"2011-09-19","6","4536","0.0013227513227513227"
"2011-09-20","4","4625","0.0008648648648648649"
"2011-09-21","9","4932","0.0018248175182481751"
"2011-09-22","6","4753","0.0012623606143488324"
"2011-09-23","3","4755","0.0006309148264984228"
"2011-09-24","0","3000","0"
"2011-09-25","0","2764","0"
"2011-09-26","1","4388","0.00022789425706472196"
"2011-09-27","8","4433","0.0018046469659372885"
"2011-09-28","0","4694","0"
"2011-09-29","5","4673","0.0010699764605178687"
"2011-09-30","2","4693","0.0004261666311527807"
"2011-10-01","3","2718","0.0011037527593818985"
"2011-10-02","1","2627","0.00038066235249333843"
"2011-10-03","1","4659","0.000214638334406525"
"2011-10-04","3","4531","0.0006621054954756124"
"2011-10-05","5","4689","0.0010663254425250586"
"2011-10-06","6","4832","0.0012417218543046358"
"2011-10-07","6","4592","0.0013066202090592336"
"2011-10-08","1","2819","0.000354735721887194"
"2011-10-09","1","2725","0.0003669724770642202"
"2011-10-10","8","4244","0.001885014137606032"
"2011-10-11","0","4535","0"
"2011-10-12","9","4640","0.001939655172413793"
"2011-10-13","5","4948","0.0010105092966855296"
"2011-10-14","4","4794","0.0008343763037129745"
"2011-10-15","2","2845","0.00070298769771529"
"2011-10-16","2","2757","0.0007254261878853826"
"2011-10-17","9","4624","0.0019463667820069203"
"2011-10-18","3","4830","0.0006211180124223603"
"2011-10-19","2","4837","0.0004134794293983874"
"2011-10-20","5","4386","0.0011399908800729594"
"2011-10-21","6","3344","0.0017942583732057417"
"2011-10-22","2","2359","0.000847816871555744"
"2011-10-23","2","2393","0.0008357709987463436"
"2011-10-24","3","4677","0.0006414368184733803"
"2011-10-25","6","4910","0.0012219959266802445"
"2011-10-26","6","4989","0.0012026458208057728"
"2011-10-27","0","2866","0"
"2011-10-28","3","4114","0.0007292173067574137"
"2011-10-29","2","2534","0.0007892659826361484"
"2011-10-30","0","2681","0"
"2011-10-31","2","4206","0.00047551117451260106"
"2011-11-01","10","3565","0.002805049088359046"
"2011-11-02","3","3967","0.0007562389715149988"
"2011-11-03","7","4395","0.0015927189988623437"
"2011-11-04","5","4670","0.0010706638115631692"
"2011-11-05","0","1290","0"
"2011-11-06","1","1998","0.0005005005005005005"
"2011-11-07","6","4680","0.001282051282051282"
"2011-11-08","3","4521","0.0006635700066357001"
"2011-11-09","6","4767","0.0012586532410320957"
"2011-11-10","1","4737","0.00021110407430863416"
"2011-11-11","3","4310","0.0006960556844547563"
"2011-11-12","1","2169","0.0004610419548178884"
"2011-11-13","4","2972","0.0013458950201884253"
"2011-11-14","5","4650","0.001075268817204301"
"2011-11-15","0","2171","0"
"2011-11-16","8","2114","0.003784295175023652"
"2011-11-17","10","4757","0.0021021652301870925"
"2011-11-18","3","4559","0.0006580390436499232"
"2011-11-19","3","2721","0.0011025358324145535"
"2011-11-20","2","2505","0.0007984031936127744"
"2011-11-21","1","4169","0.00023986567522187575"
"2011-11-22","5","3980","0.001256281407035176"
"2011-11-23","3","4354","0.0006890215893431327"
"2011-11-24","4","2549","0.001569242840329541"
"2011-11-25","2","2848","0.0007022471910112359"
"2011-11-26","2","2205","0.0009070294784580499"
"2011-11-27","1","1550","0.0006451612903225806"
"2011-11-28","1","2609","0.0003832886163280951"
"2011-11-29","0","2324","0"
"2011-11-30","3","2762","0.0010861694424330196"
"2011-12-01","1","3480","0.00028735632183908046"
"2011-12-02","1","4322","0.00023137436372049977"
"2011-12-03","0","2587","0"
"2011-12-04","1","2196","0.0004553734061930783"
"2011-12-05","4","4164","0.0009606147934678194"
"2011-12-06","0","4234","0"
